Date,Consumption,Wind,Solar,Wind+Solar
2007-02-07  1:34:01,1572.704,,,
2007-02-08  1:34:01,1571.1580000000001,,,
2007-02-09  1:34:01,1549.471,,,
2007-02-10  1:34:01,1361.3160000000003,,,
2007-02-11  1:34:01,1215.2850000000003,,,
2007-02-12  1:34:01,1464.0800000000004,,,
2007-02-13  1:34:01,1526.1389999999997,,,
2007-02-14  1:34:01,1529.17,,,
2007-02-15  1:34:01,1512.0,,,
2007-02-16  1:34:01,1485.307,,,
2007-02-17  1:34:01,1302.7399999999998,,,
2007-02-18  1:34:01,1180.3179999999998,,,
2007-02-19  1:34:01,1375.7640000000001,,,
2007-02-20  1:34:01,1451.475,,,
2007-02-21  1:34:01,1502.4390000000003,,,
2007-02-22  1:34:01,1484.7690000000002,,,
2007-02-23  1:34:01,1478.8029999999999,,,
2007-02-24  1:34:01,1320.029,,,
2007-02-25  1:34:01,1190.847,,,
2007-02-26  1:34:01,1449.9649999999997,,,
2007-02-27  1:34:01,1510.0689999999997,,,
2007-02-28  1:34:01,1505.4889999999998,,,
2007-03-01  1:34:01,1524.8130000000003,,,
2007-03-02  1:34:01,1508.97,,,
2007-03-03  1:34:01,1278.173,,,
2007-03-04  1:34:01,1138.079,,,
2007-03-05  1:34:01,1487.3329999999999,,,
2007-03-06  1:34:01,1500.4669999999996,,,
2007-03-07  1:34:01,1479.223,,,
2007-03-08  1:34:01,1468.357,,,
2007-03-09  1:34:01,1453.935,,,
2007-03-10  1:34:01,1256.174,,,
2007-03-11  1:34:01,1128.501,,,
2007-03-12  1:34:01,1413.0700000000002,,,
2007-03-13  1:34:01,1438.877,,,
2007-03-14  1:34:01,1439.504,,,
2007-03-15  1:34:01,1436.134,,,
2007-03-16  1:34:01,1443.6559999999997,,,
2007-03-17  1:34:01,1322.749,,,
2007-03-18  1:34:01,1245.2649999999999,,,
2007-03-19  1:34:01,1489.7949999999996,,,
2007-03-20  1:34:01,1486.9519999999998,,,
2007-03-21  1:34:01,1510.379,,,
2007-03-22  1:34:01,1542.1089999999997,,,
2007-03-23  1:34:01,1517.5289999999995,,,
2007-03-24  1:34:01,1335.8890000000001,,,
2007-03-25  1:34:01,1157.5120000000002,,,
2007-03-26  1:34:01,1439.055,,,
2007-03-27  1:34:01,1442.051,,,
2007-03-28  1:34:01,1442.5230000000004,,,
2007-03-29  1:34:01,1453.7489999999998,,,
2007-03-30  1:34:01,1414.988,,,
2007-03-31  1:34:01,1232.395,,,
2007-04-01  1:34:01,1116.685,,,
2007-04-02  1:34:01,1394.731,,,
2007-04-03  1:34:01,1447.2900000000002,,,
2007-04-04  1:34:01,1434.4550000000002,,,
2007-04-05  1:34:01,1438.0469999999998,,,
2007-04-06  1:34:01,1108.93,,,
2007-04-07  1:34:01,1119.2979999999998,,,
2007-04-08  1:34:01,1005.062,,,
2007-04-09  1:34:01,1051.4089999999997,,,
2007-04-10  1:34:01,1392.855,,,
2007-04-11  1:34:01,1406.4759999999999,,,
2007-04-12  1:34:01,1390.1190000000004,,,
2007-04-13  1:34:01,1374.9830000000002,,,
2007-04-14  1:34:01,1172.1799999999998,,,
2007-04-15  1:34:01,1046.702,,,
2007-04-16  1:34:01,1363.1209999999999,,,
2007-04-17  1:34:01,1385.3149999999998,,,
2007-04-18  1:34:01,1410.4509999999998,,,
2007-04-19  1:34:01,1428.7510000000002,,,
2007-04-20  1:34:01,1391.9489999999998,,,
2007-04-21  1:34:01,1164.1530000000002,,,
2007-04-22  1:34:01,1043.9979999999998,,,
2007-04-23  1:34:01,1367.1670000000001,,,
2007-04-24  1:34:01,1392.6459999999997,,,
2007-04-25  1:34:01,1389.022,,,
2007-04-26  1:34:01,1381.7409999999998,,,
2007-04-27  1:34:01,1362.963,,,
2007-04-28  1:34:01,1165.491,,,
2007-04-29  1:34:01,1036.271,,,
2007-04-30  1:34:01,1221.7340000000002,,,
2007-05-01,981.179,,,
2007-05-02  1:34:01,1323.9400000000003,,,
2007-05-03  1:34:01,1374.7259999999999,,,
2007-05-04  1:34:01,1363.1809999999998,,,
2007-05-05  1:34:01,1157.579,,,
2007-05-06  1:34:01,1033.4050000000002,,,
2007-05-07  1:34:01,1389.3960000000004,,,
2007-05-08  1:34:01,1422.0310000000002,,,
2007-05-09  1:34:01,1434.6239999999998,,,
2007-05-10  1:34:01,1413.3840000000002,,,
2007-05-11  1:34:01,1414.225,,,
2007-05-12  1:34:01,1183.749,,,
2007-05-13  1:34:01,1058.64,,,
2007-05-14  1:34:01,1393.6189999999997,,,
2007-05-15  1:34:01,1394.495,,,
2007-05-16  1:34:01,1380.842,,,
2007-05-17  1:34:01,1086.609,,,
2007-05-18  1:34:01,1210.026,,,
2007-05-19  1:34:01,1105.205,,,
2007-05-20  1:34:01,1020.5320000000002,,,
2007-05-21  1:34:01,1365.7229999999997,,,
2007-05-22  1:34:01,1387.172,,,
2007-05-23  1:34:01,1374.5240000000001,,,
2007-05-24  1:34:01,1381.4500000000003,,,
2007-05-25  1:34:01,1375.0749999999996,,,
2007-05-26  1:34:01,1143.336,,,
2007-05-27,972.9740000000002,,,
2007-05-28  1:34:01,1010.2560000000002,,,
2007-05-29  1:34:01,1368.0660000000005,,,
2007-05-30  1:34:01,1356.5559999999998,,,
2007-05-31  1:34:01,1351.997,,,
2007-06-01  1:34:01,1349.4730000000002,,,
2007-06-02  1:34:01,1149.5900000000001,,,
2007-06-03  1:34:01,1029.2389999999998,,,
2007-06-04  1:34:01,1352.52,,,
2007-06-05  1:34:01,1368.8020000000001,,,
2007-06-06  1:34:01,1364.5310000000002,,,
2007-06-07  1:34:01,1163.9540000000002,,,
2007-06-08  1:34:01,1291.584,,,
2007-06-09  1:34:01,1145.4320000000002,,,
2007-06-10  1:34:01,1043.243,,,
2007-06-11  1:34:01,1382.614,,,
2007-06-12  1:34:01,1402.8220000000003,,,
2007-06-13  1:34:01,1392.6849999999997,,,
2007-06-14  1:34:01,1394.0729999999999,,,
2007-06-15  1:34:01,1393.974,,,
2007-06-16  1:34:01,1166.588,,,
2007-06-17  1:34:01,1044.366,,,
2007-06-18  1:34:01,1380.744,,,
2007-06-19  1:34:01,1395.691,,,
2007-06-20  1:34:01,1416.3180000000002,,,
2007-06-21  1:34:01,1405.108,,,
2007-06-22  1:34:01,1367.7830000000001,,,
2007-06-23  1:34:01,1147.4640000000002,,,
2007-06-24  1:34:01,1038.627,,,
2007-06-25  1:34:01,1377.469,,,
2007-06-26  1:34:01,1416.0169999999998,,,
2007-06-27  1:34:01,1439.8999999999999,,,
2007-06-28  1:34:01,1380.9810000000002,,,
2007-06-29  1:34:01,1361.3959999999995,,,
2007-06-30  1:34:01,1161.874,,,
2007-07-01  1:34:01,1045.5839999999998,,,
2007-07-02  1:34:01,1369.4709999999998,,,
2007-07-03  1:34:01,1375.3899999999999,,,
2007-07-04  1:34:01,1366.0849999999998,,,
2007-07-05  1:34:01,1386.8219999999997,,,
2007-07-06  1:34:01,1387.8319999999997,,,
2007-07-07  1:34:01,1183.6960000000001,,,
2007-07-08  1:34:01,1037.251,,,
2007-07-09  1:34:01,1346.0850000000003,,,
2007-07-10  1:34:01,1347.019,,,
2007-07-11  1:34:01,1365.205,,,
2007-07-12  1:34:01,1366.847,,,
2007-07-13  1:34:01,1346.5009999999997,,,
2007-07-14  1:34:01,1143.953,,,
2007-07-15  1:34:01,1037.757,,,
2007-07-16  1:34:01,1360.8299999999997,,,
2007-07-17  1:34:01,1374.6290000000001,,,
2007-07-18  1:34:01,1372.019,,,
2007-07-19  1:34:01,1370.079,,,
2007-07-20  1:34:01,1356.9290000000003,,,
2007-07-21  1:34:01,1146.0380000000002,,,
2007-07-22  1:34:01,1033.9640000000002,,,
2007-07-23  1:34:01,1335.6540000000002,,,
2007-07-24  1:34:01,1383.808,,,
2007-07-25  1:34:01,1358.899,,,
2007-07-26  1:34:01,1343.7610000000002,,,
2007-07-27  1:34:01,1341.8880000000006,,,
2007-07-28  1:34:01,1134.28,,,
2007-07-29  1:34:01,1035.0210000000002,,,
2007-07-30  1:34:01,1338.6100000000004,,,
2007-07-31  1:34:01,1323.2549999999997,,,
2007-08-01  1:34:01,1313.2959999999998,,,
2007-08-02  1:34:01,1355.736,,,
2007-08-03  1:34:01,1277.31,,,
2007-08-04  1:34:01,1101.3419999999999,,,
2007-08-05  1:34:01,1039.507,,,
2007-08-06  1:34:01,1341.3969999999997,,,
2007-08-07  1:34:01,1395.2379999999996,,,
2007-08-08  1:34:01,1371.9980000000003,,,
2007-08-09  1:34:01,1344.038,,,
2007-08-10  1:34:01,1328.248,,,
2007-08-11  1:34:01,1104.216,,,
2007-08-12,997.3760000000002,,,
2007-08-13  1:34:01,1300.651,,,
2007-08-14  1:34:01,1346.9869999999999,,,
2007-08-15  1:34:01,1348.5520000000001,,,
2007-08-16  1:34:01,1308.936,,,
2007-08-17  1:34:01,1281.5839999999998,,,
2007-08-18  1:34:01,1127.3930000000003,,,
2007-08-19  1:34:01,1025.3,,,
2007-08-20  1:34:01,1373.403,,,
2007-08-21  1:34:01,1393.0590000000002,,,
2007-08-22  1:34:01,1411.9630000000004,,,
2007-08-23  1:34:01,1406.478,,,
2007-08-24  1:34:01,1360.429,,,
2007-08-25  1:34:01,1138.67,,,
2007-08-26  1:34:01,1025.3669999999997,,,
